ENGLISH CATEGORY,中文類別,ENGLISH NAME,中文名稱,ENGLISH ADDRESS,中文地址,LONGITUDE,經度,LATITUDE,緯度,EASTING,坐標東,NORTHING,坐標北,SCHOOL NO.,SCHOOL NO.,STUDENTS GENDER,就讀學生性別,SESSION,學校授課時間,DISTRICT,分區,FINANCE TYPE,資助種類,SCHOOL LEVEL,學校類型,OPENING HOURS,開放時間,TELEPHONE,聯絡電話,FAX NUMBER,傳真號碼,EMAIL ADDRESS,電郵地址,WEBSITE,網頁,RELIGION,宗教,
Kindergartens,幼稚園,DEBORAH ENGLISH KG (TSEUNG KWAN O)(P.M.),德寶英文幼稚園(將軍澳)(下午),KINDERGARTEN BLOCK BAUHINIA GARDEN 11 TONG CHUN STREET TSEUNG KWAN O NEW TERRITORIES (EXCLUDING AREA USED EXCLUSIVELY BY CHILD CARE CENTRE),新界將軍澳唐俊街11號寶盈花園幼稚園樓(幼兒中心專用部份除外),114-15-42,114-15-42,22-18-21,22-18-21,845016.5,845016.5,818545.6,818545.6,530131000212,530131000212,CO-ED,男女,P.M.,下午,SAI KUNG,西貢區,PRIVATE,私立,KINDERGARTEN,幼稚園,,,2217 7933,2217 7933,2217 7920,2217 7920,,,,,,,
Kindergartens,幼稚園,TSUEN WAN BAPTIST CHURCH KINDERGARTEN,荃灣浸信會幼稚園,G/F & 1/F 99 CASTLE PEAK ROAD TSUEN WAN NEW TERRITORIES (T W T L 284),新界荃灣青山道99號地下及2樓(荃灣市地段284號),114-7-13,114-7-13,22-22-13,22-22-13,830427,830427,825685.7,825685.7,158496000113,158496000113,CO-ED,男女,WHOLE DAY,全日,TSUEN WAN,荃灣區,PRIVATE,私立,KINDERGARTEN,幼稚園,,,,,,,,,,,PROTESTANTISM / CHRISTIANITY,基督教,
Kindergartens,幼稚園,LOK SIN TONG LEE YIN YEE KINDERGARTEN(P.M.),樂善堂李賢義幼稚園(下午),"2/F., YING CHUEN HOUSE, SHUI CHUEN O ESTATE, SHATIN, NEW TERRITORIES",新界沙田水泉澳邨映泉樓二樓,114-11-48,114-11-48,22-22-18,22-22-18,838313,838313,825836.9,825836.9,324884000212,324884000212,CO-ED,男女,P.M.,下午,SHA TIN,沙田區,PRIVATE,私立,KINDERGARTEN,幼稚園,,,27175830,27175830,23475850,23475850,,,,,,,
Kindergartens,幼稚園,SPRING VIEW KINDERGARTEN (A.M.),欣苗幼稚園(上午),"G/F, BLOCK 3, ALDRICH GARDEN NO 2 OI LAI STREET SHAU KEI WAN HONG KONG",香港筲箕灣愛禮街2號愛蝶灣第三座地下,114-13-44,114-13-44,22-16-50,22-16-50,841628.4,841628.4,815741.1,815741.1,542199000111,542199000111,CO-ED,男女,A.M.,上午,EASTERN,東區,PRIVATE,私立,KINDERGARTEN,幼稚園,,,"31964081, 31964082","31964081, 31964082",31964083,31964083,,,http://www.springview.edu.hk,http://www.springview.edu.hk,NOT APPLICABLE,不適用,
Kindergartens,幼稚園,FUNFUL CHILDREN CORNER KINDERGARTEN(A.M.),信望愛方方樂趣幼稚園(上午),PORTION A 4/F PODIUM E RIVIERA GARDENS TSUEN WAN NEW TERRITORIES,新界荃灣海濱花園E號平台4樓A,114-6-49,114-6-49,22-21-42,22-21-42,829745.7,829745.7,824733.3,824733.3,596639000111,596639000111,CO-ED,男女,A.M.,上午,TSUEN WAN,荃灣區,PRIVATE,私立,KINDERGARTEN,幼稚園,,,2940 0175,2940 0175,2940 0995,2940 0995,,,,,PROTESTANTISM / CHRISTIANITY,基督教,
Kindergartens,幼稚園,TWGH KO TECK KIN MEMORIAL KINDERGARTEN(P.M.),東華三院高德根紀念幼稚園(下午),G/F OI MING HOUSE YAU OI ESTATE TUEN MUN NEW TERRITORIES,新界屯門友愛邨愛明樓地下,113-58-24,113-58-24,22-23-20,22-23-20,815317.9,815317.9,827757.2,827757.2,156744000112,156744000112,CO-ED,男女,P.M.,下午,TUEN MUN,屯門區,PRIVATE,私立,KINDERGARTEN,幼稚園,,,24501336,24501336,24586001,24586001,,,http://www.twghktkkg.edu.hk,http://www.twghktkkg.edu.hk,NOT APPLICABLE,不適用,
Kindergartens,幼稚園,BOWIE ANGLO-CHINESE KINDERGARTEN(P.M.),寶兒中英文幼稚園(下午),UNIT 76 LEVEL 2 TAI PO PLAZA NO1 ON TAI ROAD TAI PO NEW TERRITORIES,新界大埔安泰路一號大埔廣場二樓76室,114-10-14,114-10-14,22-27-8,22-27-8,835608.8,835608.8,834751.2,834751.2,231002000112,231002000112,CO-ED,男女,P.M.,下午,TAI PO,大埔區,PRIVATE,私立,KINDERGARTEN,幼稚園,,,26652286,26652286,26652093,26652093,,,http://www.bowie.edu.hk,http://www.bowie.edu.hk,NOT APPLICABLE,不適用,
Kindergartens,幼稚園,KARLAM ANGLO-CHINESE KG (OASIS GARDEN) (P.M.),珈琳中英文幼稚園(龍門居分校)(下午),TMTL 395 43 LUNG MUN ROAD OASIS GARDEN TUEN MUN NEW TERRITORIES,新界屯門395地段龍門居龍門路43號,113-57-60,113-57-60,22-23-3,22-23-3,814614,814614,827227,827227,529184000112,529184000112,CO-ED,男女,P.M.,下午,TUEN MUN,屯門區,PRIVATE,私立,KINDERGARTEN,幼稚園,,,24496633,24496633,24496622,24496622,,,http://www.karlam.edu.hk,http://www.karlam.edu.hk,NOT APPLICABLE,不適用,
Kindergartens,幼稚園,YIU TUNG BAPTIST KINDERGARTEN(WHOLE DAY),耀東浸信會幼稚園(全日),"G/F WINGS B & C, YIU FU HOUSE YIU TUNG ESTATE SHAUKIWAN HONG KONG",香港筲箕灣耀東邨耀富樓B翼及C翼地下,114-13-19,114-13-19,22-16-43,22-16-43,840913.3,840913.3,815521.7,815521.7,326011000113,326011000113,CO-ED,男女,WHOLE DAY,全日,EASTERN,東區,PRIVATE,私立,KINDERGARTEN,幼稚園,,,25358493,25358493,25685920,25685920,,,http://www.yiutung-bapkg.edu.hk,http://www.yiutung-bapkg.edu.hk,PROTESTANTISM / CHRISTIANITY,基督教,
Kindergartens,幼稚園,BAPTIST CHURCH SHINING GRACE KG(WHOLE DAY),浸信會華恩幼稚園(全日),"KINDERGARTEN NO 2, 3/F ANCILLARY FACILITIES BLOCK TIN WAH ESTATE, TIN SHUI WAI YUEN LONG NEW TERRITORIES",新界元朗天水圍天華邨服務設施大樓三樓二號幼稚園,113-59-47,113-59-47,22-27-40,22-27-40,817687.2,817687.2,835757.9,835757.9,535583000113,535583000113,CO-ED,男女,WHOLE DAY,全日,YUEN LONG,元朗區,PRIVATE,私立,KINDERGARTEN,幼稚園,,,22536088,22536088,22536016,22536016,,,http://www.bcsgkg.edu.hk,http://www.bcsgkg.edu.hk,PROTESTANTISM / CHRISTIANITY,基督教,
Kindergartens,幼稚園,CATILINE KINDERGARTEN (FU SHAN)(P.M.),嘉德麗幼稚園(富山)(下午),G/F NO. 4 FU SHUN HOUSE FU SHAN ESTATE PO KONG VILLAGE ROAD WONG TAI SIN KOWLOON,九龍黃大仙蒲崗村道4號富山邨富信樓地下,114-12-33,114-12-33,22-20-34,22-20-34,839584.3,839584.3,822629.8,822629.8,324345000112,324345000112,CO-ED,男女,P.M.,下午,WONG TAI SIN,黃大仙區,PRIVATE,私立,KINDERGARTEN,幼稚園,,,23514259,23514259,23232853,23232853,,,,,NOT APPLICABLE,不適用,
Kindergartens,幼稚園,"HOH FUK TONG KG (TM CH, CCC, HK CCL) (A.M.)",中華基督教會屯門堂何福堂幼稚園(上午),G/F BLK 8 TIP MO HOUSE BUTTERFLY ESTATE TUEN MUN NEW TERRITORIES,新界屯門蝴蝶邨蝶舞樓8座G樓,113-57-41,113-57-41,22-22-33,22-22-33,814085.1,814085.1,826319.4,826319.4,157490000111,157490000111,CO-ED,男女,A.M.,上午,TUEN MUN,屯門區,PRIVATE,私立,KINDERGARTEN,幼稚園,,,24675078,24675078,24656499,24656499,,,http://hftk.ccc.edu.hk,http://hftk.ccc.edu.hk,PROTESTANTISM / CHRISTIANITY,基督教,
Kindergartens,幼稚園,PRISTINE KINDERGARTEN (A.M.),天純幼稚園(上午),"BLOCKS B, C & D, 1/F, WAH KIN BUILDING TAT FAI PATH YLTL 375, YUEN LONG NEW TERRITORIES",新界元朗元朗市地段第375號達輝徑華健大厦一樓B、C及D座,114-1-34,114-1-34,22-26-30,22-26-30,820745,820745,833593,833593,157732000111,157732000111,CO-ED,男女,A.M.,上午,YUEN LONG,元朗區,PRIVATE,私立,KINDERGARTEN,幼稚園,,,24796867,24796867,31470445,31470445,,,http://www.pristine.edu.hk,http://www.pristine.edu.hk,NOT APPLICABLE,不適用,
Kindergartens,幼稚園,YORK ENGLISH PRI SCH & KG (KOWLOON TONG) (A.M.),約克英文小學暨幼稚園(九龍塘)(上午),G/F & 1/F 49 CUMBERLAND ROAD NKIL 744 KOWLOON TONG KOWLOON,九龍九龍塘九龍內地段744號金巴倫道49號地下及1樓,114-10-37,114-10-37,22-19-52,22-19-52,836288.8,836288.8,821345.7,821345.7,322822000211,322822000211,CO-ED,男女,A.M.,上午,KOWLOON CITY,九龍城區,PRIVATE,私立,KINDERGARTEN,幼稚園,,,"23361083, 23361119","23361083, 23361119",23369657,23369657,,,,,NOT APPLICABLE,不適用,
Kindergartens,幼稚園,CCC KEI FAAT KINDERGARTEN(P.M.),中華基督教會基法幼稚園(下午),"3RD,4TH&5TH LOWER GROUND FLOOR COMPUTER ROOM AT 1ST LOWER GROUND FLOOR 34 YUET WAH STREET KWUN TONG KOWLOON","九龍觀塘月華街34號地下下層3樓,4樓,5樓及地下下層1樓電腦室",114-13-39,114-13-39,22-18-45,22-18-45,841489.6,841489.6,819283.6,819283.6,323250000112,323250000112,CO-ED,男女,P.M.,下午,KWUN TONG,觀塘區,PRIVATE,私立,KINDERGARTEN,幼稚園,,,23898948,23898948,27932241,27932241,,,http://kfk.ccc.edu.hk,http://kfk.ccc.edu.hk,PROTESTANTISM / CHRISTIANITY,基督教,
Kindergartens,幼稚園,TWGH HUNG WONG KAR GEE KINDERGARTEN(WHOLE DAY),東華三院洪王家琪幼稚園(全日),2/F UNITS NO.309-316 TAI TAK HOUSE TAI YUEN ESTATE TAI PO NEW TERRITORIES,新界大埔大元邨泰德樓三樓309-316室,114-10-5,114-10-5,22-27-17,22-27-17,835355.6,835355.6,835014,835014,157309000113,157309000113,CO-ED,男女,WHOLE DAY,全日,TAI PO,大埔區,PRIVATE,私立,KINDERGARTEN,幼稚園,,,26655111,26655111,26607909,26607909,,,http://www.twghhwkgkg.edu.hk,http://www.twghhwkgkg.edu.hk,NOT APPLICABLE,不適用,
Kindergartens,幼稚園,JAMES ANGLO-CHINESE KG (SHAM SHUI PO)(P.M.),雅各中英文幼稚園(深水埗校)(下午),G/F CRONIN GARDEN 16 SHUN NING ROAD SHAM SHUI PO KOWLOON,九龍深水埗順寧道16號樂年花園地下,114-9-43,114-9-43,22-20-6,22-20-6,834728.5,834728.5,821786.1,821786.1,517712000112,517712000112,CO-ED,男女,P.M.,下午,SHAM SHUI PO,深水埗區,PRIVATE,私立,KINDERGARTEN,幼稚園,,,23868877,23868877,23870789,23870789,,,http://www.jameskg.edu.hk,http://www.jameskg.edu.hk,NOT APPLICABLE,不適用,
Kindergartens,幼稚園,ANCHORS KINDERGARTEN(P.M.),安基司幼稚園(下午),SHOP NO G07B G/F- 2/F FULLER GARDENS 8 CHUI LOK STREET TAI PO NEW TERRITORIES (EXCLUDING AREA USED BY CHILD CARE CENTRE),新界大埔翠樂街8號富來花園G07B舖地下至二樓(幼兒中心專用部份除外),114-9-53,114-9-53,22-27-14,22-27-14,835027.1,835027.1,834932.3,834932.3,536067000112,536067000112,CO-ED,男女,P.M.,下午,TAI PO,大埔區,PRIVATE,私立,KINDERGARTEN,幼稚園,,,26665650,26665650,26647778,26647778,,,http://www.akin.edu.hk,http://www.akin.edu.hk,NOT APPLICABLE,不適用,
Kindergartens,幼稚園,AGNES WISE KINDERGARTEN(A.M.),雅麗斯樂思幼稚園(上午),G/F & 1/F KINDERGARTEN UPTOWN 600 CASTLE PEAK ROAD HUNG SHUI KIU YUEN LONG NEW TERRITORIES,新界元朗青山公路洪水橋段600號尚城地下及1樓幼稚園,114-0-1,114-0-1,22-26-7,22-26-7,818093.5,818093.5,832878.5,832878.5,598623000111,598623000111,CO-ED,男女,A.M.,上午,YUEN LONG,元朗區,PRIVATE,私立,KINDERGARTEN,幼稚園,,,35202342,35202342,35202344,35202344,,,,,NOT APPLICABLE,不適用,
Kindergartens,幼稚園,MILLS INTERNATIONAL PRESCHOOL(P.M.),苗士國際幼稚園(下午),SHOPS G5 & G5A UG/F & 1/F THE SPECTACLE 8 CHO YUEN STREET YAU TONG KOWLOON,九龍油塘草園街8號嘉賢居1樓及地下高層G5及G5A舖,114-14-13,114-14-13,22-17-38,22-17-38,842450.8,842450.8,817213.4,817213.4,593788000112,593788000112,CO-ED,男女,P.M.,下午,KWUN TONG,觀塘區,PRIVATE,私立,KINDERGARTEN,幼稚園,,,27176336,27176336,27176236,27176236,,,,,NOT APPLICABLE,不適用,
Kindergartens,幼稚園,TAI PO RHENISH CHURCH KINDERGARTEN(P.M.),大埔禮賢會幼稚園(下午),1/F-2/F KAM FU BUILDING 2-8 ON FU ROAD TAI PO NT,新界大埔安富道2-8號金富樓2樓及3樓,114-9-54,114-9-54,22-26-51,22-26-51,835044.7,835044.7,834235.3,834235.3,150860000112,150860000112,CO-ED,男女,P.M.,下午,TAI PO,大埔區,PRIVATE,私立,KINDERGARTEN,幼稚園,,,26574168,26574168,26381606,26381606,,,,,PROTESTANTISM / CHRISTIANITY,基督教,
Kindergartens,幼稚園,WILDERNESS INTERNATIONAL KINDERGARTEN (P.M.),WILDERNESS INTERNATIONAL KINDERGARTEN (P.M.),"G/F., PO TAK MANSION, NO.85 SMITHFIELD ROAD, KENNEDY TOWN, HONG KONG",香港堅尼地城士美菲路85號寶德大廈地下,114-7-45,114-7-45,22-16-46,22-16-46,831358.2,831358.2,815629.7,815629.7,607215000112,607215000112,CO-ED,男女,P.M.,下午,CENTRAL AND WESTERN,中西區,PRIVATE,私立,KINDERGARTEN,幼稚園,,,,,,,,,,,,,
Kindergartens,幼稚園,ST JOHANNES COLLEGE(WHOLE DAY),聖若望英文書院(全日),ROOMS H J-N PANTRY LATRINES ADJACENT TO ROOM J BALCONY & OPEN AREA G/F & 1/F 3 FLINT ROAD KOWLOON TONG KOWLOON,九龍九龍塘火石道3號1樓及地下H號室J-N號室、茶水間、與J號室連接之厠所露臺及露天場地下,114-10-46,114-10-46,22-19-44,22-19-44,836543.7,836543.7,821088.2,821088.2,212466000513,212466000513,CO-ED,男女,WHOLE DAY,全日,KOWLOON CITY,九龍城區,PRIVATE,私立,KINDERGARTEN,幼稚園,,,23376969,23376969,23362097,23362097,,,http://www.st-johannes.edu.hk,http://www.st-johannes.edu.hk,CATHOLICISM,天主教,
Kindergartens,幼稚園,WELLCOME INTERNATIONAL KINDERGARTEN(A.M.),宏廣國際幼稚園(上午),KINDERGARTEN & NURSERY G/F THE SHERWOOD 8 FUK HANG TSUEN ROAD LAM TEI TUEN MUN NEW TERRITORIES,新界屯門藍地福亨村路8號豫豐花園地下幼稚園及幼兒園,113-59-11,113-59-11,22-25-8,22-25-8,816656.1,816656.1,831076.9,831076.9,590401000111,590401000111,CO-ED,男女,A.M.,上午,TUEN MUN,屯門區,PRIVATE,私立,KINDERGARTEN,幼稚園,,,28132121,28132121,28130020,28130020,,,,,NOT APPLICABLE,不適用,
Kindergartens,幼稚園,DISCOVERY MONTESSORI ACADEMY(P.M.),DISCOVERY MONTESSORI ACADEMY(P.M.),BLOCK 1 DISCOVERY BAY NORTH DISCOVERY BAY CITY LANTAU ISLAND NEW TERRITORIES,新界大嶼山愉景灣北1座,114-1-0,114-1-0,22-18-29,22-18-29,819760.8,819760.8,818796.8,818796.8,600814000112,600814000112,CO-ED,男女,P.M.,下午,ISLANDS,離島區,PRIVATE,私立,KINDERGARTEN,幼稚園,,,,,,,,,,,,,
Kindergartens,幼稚園,CCC KEI WA KINDERGARTEN(P.M.),中華基督教會基華幼稚園(下午),"UNIT NOS G1-G14, G/F., KAI NING HOUSE KAI YIP ESTATE KWUN TONG KOWLOON",九龍觀塘啓業邨啓寧樓地下G1-G14室,114-12-35,114-12-35,22-19-47,22-19-47,839663.6,839663.6,821200.5,821200.5,324809000112,324809000112,CO-ED,男女,P.M.,下午,KWUN TONG,觀塘區,PRIVATE,私立,KINDERGARTEN,幼稚園,,,27560781,27560781,27585580,27585580,,,http://www.keiwa.edu.hk/kwk,http://www.keiwa.edu.hk/kwk,PROTESTANTISM / CHRISTIANITY,基督教,
Kindergartens,幼稚園,STEWARDS POOI CHUN KINDERGARTEN (A.M.),香港神託會培真幼稚園(上午),G/F BLK 2 LEE SHING HOUSE LEE ON ESTATE MA ON SHAN SHATIN NEW TERRITORIES,新界沙田馬鞍山利安邨利盛樓地下,114-14-31,114-14-31,22-25-32,22-25-32,842958.2,842958.2,831798.4,831798.4,159212000111,159212000111,CO-ED,男女,A.M.,上午,SHA TIN,沙田區,PRIVATE,私立,KINDERGARTEN,幼稚園,,,26313354,26313354,26313664,26313664,,,http://pooichun.stewards.org.hk,http://pooichun.stewards.org.hk,PROTESTANTISM / CHRISTIANITY,基督教,
Kindergartens,幼稚園,SHAU KEI WAN METHODIST KINDERGARTEN(WHOLE DAY),筲箕灣循道衞理幼稚園(全日),"G/F, OI YUK HOUSE OI TUNG ESTATE SHAU KEI WAN HONG KONG",香港筲箕灣愛東邨愛旭樓地下,114-13-38,114-13-38,22-16-54,22-16-54,841443.4,841443.4,815851.5,815851.5,543357000113,543357000113,CO-ED,男女,WHOLE DAY,全日,EASTERN,東區,PRIVATE,私立,KINDERGARTEN,幼稚園,,,31562523,31562523,31561421,31561421,,,http://www.skwmk.edu.hk,http://www.skwmk.edu.hk,PROTESTANTISM / CHRISTIANITY,基督教,
Kindergartens,幼稚園,HK LUTHERAN CHURCH KWUN TONG KG(P.M.),香港路德會觀塘幼稚園(下午),G/F-1/F 2 HORSE SHOE LANE KWUN TONG (EXCLUDING CLASSROOM 13 & CORNER OFFICE NEXT TO THE STAIRCASE ON 1/F) KOWLOON,九龍觀塘馬蹄徑2號地下至一樓(不包括13號課室及一樓樓梯旁辦公室),114-13-18,114-13-18,22-18-53,22-18-53,840878,840878,819513,819513,311650000112,311650000112,CO-ED,男女,P.M.,下午,KWUN TONG,觀塘區,PRIVATE,私立,KINDERGARTEN,幼稚園,,,23893179,23893179,23040501,23040501,,,,,PROTESTANTISM / CHRISTIANITY,基督教,
Kindergartens,幼稚園,SHIN YAT TONG YAT TUNG KINDERGARTEN (A.M.),善一堂逸東幼稚園(上午),"1/F, YAT TUNG SHOPPING CENTRE 2 YAT TUNG ESTATE TUNG CHUNG NEW TERRITORIES",新界東涌逸東邨逸東商場二期一樓,113-56-7,113-56-7,22-16-55,22-16-55,811371.6,811371.6,815928.4,815928.4,556122000111,556122000111,CO-ED,男女,A.M.,上午,ISLANDS,離島區,PRIVATE,私立,KINDERGARTEN,幼稚園,,,26071291,26071291,26973232,26973232,,,http://www.hksytma.org.hk/11/kindergarten%20Yat%20Tung.htm,http://www.hksytma.org.hk/11/kindergarten%20Yat%20Tung.htm,NOT APPLICABLE,不適用,
Kindergartens,幼稚園,TEIKYO HONG KONG KINDERGARTEN,帝京香港幼稚園,81 SING WOO ROAD HAPPY VALLEY HONG KONG,香港跑馬地成和道81號,114-11-17,114-11-17,22-15-60,22-15-60,837430.8,837430.8,814192.9,814192.9,325848000111,325848000111,CO-ED,男女,A.M.,上午,WAN CHAI,灣仔區,PRIVATE,私立,KINDERGARTEN,幼稚園,,,28339963,28339963,28936835,28936835,,,http://www.teikyo.edu.hk/,http://www.teikyo.edu.hk/,NOT APPLICABLE,不適用,
Kindergartens,幼稚園,FUNG KAI KINDERGARTEN(WHOLE DAY),鳳溪幼稚園(全日),NO. 21 JOCKEY CLUB ROAD SHEUNG SHUI NEW TERRITORIES,新界上水馬會道21號,114-7-36,114-7-36,22-30-36,22-30-36,831116,831116,841143,841143,158364000113,158364000113,CO-ED,男女,WHOLE DAY,全日,NORTH,北區,PRIVATE,私立,KINDERGARTEN,幼稚園,,,26719919,26719919,26794264,26794264,,,http://www.fkkg.fungkai.edu.hk,http://www.fkkg.fungkai.edu.hk,NOT APPLICABLE,不適用,
Kindergartens,幼稚園,SHENG KUNG HUI KINDERGARTEN(P.M.),聖公會幼稚園(下午),COVERED PLAYGROUND AT G/F ROOM 101-103 201-203 301-303 & 4/F 7 EASTERN HOSPITAL ROAD CAUSEWAY BAY HONG KONG,香港銅鑼灣東院道7號地下有蓋遊戲場101-103室201-203室301-303室及4樓,114-11-21,114-11-21,22-16-37,22-16-37,837539.3,837539.3,815353.1,815353.1,131636000212,131636000212,CO-ED,男女,P.M.,下午,WAN CHAI,灣仔區,PRIVATE,私立,KINDERGARTEN,幼稚園,,,25234905,25234905,28014334,28014334,,,,,PROTESTANTISM / CHRISTIANITY,基督教,
Kindergartens,幼稚園,ISLAND CHILDREN'S MONTESSORI K/G (LKW)(A.M.),港島兒童蒙特梭利幼稚園(鯉景灣)(上午),SHOPS GC 19-21 G/F LEI KING WAN (SITE C) 35 TAI HONG STREET SAI WAN HO HONG KONG,香港西灣河太康街35號鯉景灣(C區)地下GC19-21號舖,114-13-24,114-13-24,22-17-7,22-17-7,841063,841063,816255.5,816255.5,591971000111,591971000111,CO-ED,男女,A.M.,上午,EASTERN,東區,PRIVATE,私立,KINDERGARTEN,幼稚園,,,25628500,25628500,25628277,25628277,,,,,NOT APPLICABLE,不適用,
Kindergartens,幼稚園,PLK YICK CHARK FUNG KINDERGARTEN(P.M.),保良局易澤峰幼稚園(下午),G/F PO YAN HOUSE PO LAM ESTATE TSEUNG KWAN O NEW TERRITORIES,新界將軍澳寶林邨寶仁樓,114-15-10,114-15-10,22-19-33,22-19-33,844095.2,844095.2,820772.6,820772.6,158232000112,158232000112,CO-ED,男女,P.M.,下午,SAI KUNG,西貢區,PRIVATE,私立,KINDERGARTEN,幼稚園,,,27010808,27010808,27031718,27031718,,,http://www.kids-club.net/edu/ycfkg,http://www.kids-club.net/edu/ycfkg,NOT APPLICABLE,不適用,
Kindergartens,幼稚園,YAN OI TONG NGAN PO LING KINDERGARTEN(WHOLE DAY),仁愛堂顏寶鈴幼稚園(全日),"G/F, OI YEE HOUSE YAU OI ESTATE TUEN MUN NEW TERRITORIES",新界屯門友愛邨愛義樓地下,113-58-26,113-58-26,22-23-10,22-23-10,815377.8,815377.8,827448.5,827448.5,157031000113,157031000113,CO-ED,男女,WHOLE DAY,全日,TUEN MUN,屯門區,PRIVATE,私立,KINDERGARTEN,幼稚園,,,24585033,24585033,24588982,24588982,,,http://ppe.yot.org.hk,http://ppe.yot.org.hk,NOT APPLICABLE,不適用,
Kindergartens,幼稚園,ESF INTERNATIONAL KINDERGARTEN(TSING YI)(P.M.),英基國際幼稚園(青衣)(下午),G/F AND MEZZANINE/F 33 TSING KING ROAD TSING YI NEW TERRITORIES,新界青衣青敬路33號地下及閣樓,114-6-29,114-6-29,22-21-29,22-21-29,829167.9,829167.9,824319.6,824319.6,532541000112,532541000112,CO-ED,男女,P.M.,下午,KWAI TSING,葵青區,PRIVATE,私立,KINDERGARTEN,幼稚園,,,24363355,24363355,24363105,24363105,,,,,NOT APPLICABLE,不適用,
Kindergartens,幼稚園,WOODLAND MONTESSORI PRE-SCHOOL (REPULSE BAY) (A.M.),WOODLAND MONTESSORI PRE-SCHOOL (REPULSE BAY) (A.M.),SHOP G118-G119 G/F THE REPULSE BAY 109 REPULSE BAY ROAD REPULSE BAY HONG KONG,香港淺水灣淺水灣道109號影灣園地下G118-G119號舖,114-11-44,114-11-44,22-14-20,22-14-20,838204.3,838204.3,811136.9,811136.9,576360000111,576360000111,CO-ED,男女,A.M.,上午,SOUTHERN,南區,PRIVATE,私立,KINDERGARTEN,幼稚園,,,2803 1885,2803 1885,2803 1890,2803 1890,,,,,,,
Kindergartens,幼稚園,KWUN TONG ST AGNES ENGLISH KINDERGARTEN (A.M.),官塘雅麗斯英文幼稚園(上午),G/F FLAT A-C 48 YUET WAH STREET KWUN TONG KOWLOON,九龍官塘月華街48號A-C室地下,114-13-42,114-13-42,22-18-50,22-18-50,841555.9,841555.9,819419.9,819419.9,214825000111,214825000111,CO-ED,男女,A.M.,上午,KWUN TONG,觀塘區,PRIVATE,私立,KINDERGARTEN,幼稚園,,,23443753,23443753,31732621,31732621,,,,,NOT APPLICABLE,不適用,
Kindergartens,幼稚園,PLK MRS FONG WONG KAM CHUEN KINDERGARTEN(P.M.),保良局方王錦全幼稚園(下午),G/F BLK C KO CHUN COURT KO CHIU ROAD YAU TONG KOWLOON,九龍油塘高超道高俊苑地下C座,114-14-30,114-14-30,22-17-55,22-17-55,842947.1,842947.1,817740.7,817740.7,516309000112,516309000112,CO-ED,男女,P.M.,下午,KWUN TONG,觀塘區,PRIVATE,私立,KINDERGARTEN,幼稚園,,,23493606,23493606,23493771,23493771,,,http://www.kids-club.net/edu/fwkc,http://www.kids-club.net/edu/fwkc,NOT APPLICABLE,不適用,
Kindergartens,幼稚園,KOWLOON BAPTIST CHURCH KINDERGARTEN (P.M.),KOWLOON BAPTIST CHURCH KINDERGARTEN (P.M.),M&1/F 300 JUNCTION ROAD KOWLOON TONG KOWLOON,九龍九龍塘聯合道300號夾層及1樓,114-10-54,114-10-54,22-20-22,22-20-22,836771,836771,822249.1,822249.1,215244000112,215244000112,CO-ED,男女,P.M.,下午,KOWLOON CITY,九龍城區,PRIVATE,私立,KINDERGARTEN,幼稚園,,,23366213,23366213,23392142,23392142,,,http://www.kbck.edu.hk,http://www.kbck.edu.hk,PROTESTANTISM / CHRISTIANITY,基督教,
Kindergartens,幼稚園,CCC SHATIN CHURCH POK HONG KINDERGARTEN (A.M.),中華基督教會沙田堂博康幼稚園(上午),UNITS 14 20-31 G/F POK MAN HOUSE POK HONG ESTATE SHATIN NEW TERRITORIES,"新界沙田博康邨博文樓地下14號,20-31號",114-11-31,114-11-31,22-22-30,22-22-30,837821.4,837821.4,826191.2,826191.2,157295000111,157295000111,CO-ED,男女,A.M.,上午,SHA TIN,沙田區,PRIVATE,私立,KINDERGARTEN,幼稚園,,,26494848,26494848,26325180,26325180,,,http://www.stcphk.edu.hk,http://www.stcphk.edu.hk,PROTESTANTISM / CHRISTIANITY,基督教,
Kindergartens,幼稚園,LEI YUE MUN METHODIST KINDERGARTEN(WHOLE DAY),鯉魚門循道衞理幼稚園(全日),"G/F, LEI HING HOUSE LEI YUE MUN ESTATE KWUN TONG KOWLOON",九龍觀塘鯉魚門邨鯉興樓地下,114-14-24,114-14-24,22-17-39,22-17-39,842760.5,842760.5,817260.3,817260.3,548278000213,548278000213,CO-ED,男女,WHOLE DAY,全日,KWUN TONG,觀塘區,PRIVATE,私立,KINDERGARTEN,幼稚園,,,34177010,34177010,23204308,23204308,,,http://www.lymmkg.edu.hk,http://www.lymmkg.edu.hk,PROTESTANTISM / CHRISTIANITY,基督教,
Kindergartens,幼稚園,ST PAUL'S KINDERGARTEN (A.M.),聖保祿幼稚園(上午),G-2/F IL 1018 LEIGHTON ROAD CAUSEWAY BAY HONG KONG,香港銅鑼灣禮頓道1018地段地下至二樓,114-11-13,114-11-13,22-16-42,22-16-42,837302,837302,815495,815495,214612000111,214612000111,CO-ED,男女,A.M.,上午,WAN CHAI,灣仔區,PRIVATE,私立,KINDERGARTEN,幼稚園,,,25763793,25763793,25777330,25777330,,,http://www.spk.edu.hk,http://www.spk.edu.hk,CATHOLICISM,天主教,
